,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day,multi
50,1927,0,8,12,0,0,0,27,9,3,0,0,-1,5|9|1
51,1969,0,3,15,0,0,0,0,0,0,0,0,-1,4|10|10
52,1988,0,8,16,0,0,0,997,16,8,0,0,-1,10|2|9
53,2084,0,12,16,38,15,7,913,15,11,0,2205,4,4|5|1
54,2094,0,2,12,0,0,0,4,12,2,5,527,8,10|5|7
55,2116,0,3,9,0,0,0,231,9,2,0,0,-1,1|1|8
56,2122,0,3,13,0,0,0,3,12,1,0,11,7,5|7|4
57,2130,0,1,13,1,13,1,48,13,1,0,39,12,4|6|4
58,2137,0,1,8,0,0,0,15,8,1,1,37,7,5|10|6
59,2254,0,1,14,0,0,0,89,14,1,1,3312,13,10|6|1
60,2279,0,1,16,0,0,0,116,16,1,1,220,15,10|9|2
61,2387,0,2,8,0,0,0,23,8,2,0,0,-1,3|1|6
62,2423,0,3,13,0,0,0,20,13,2,0,0,-1,3|9|9
63,2433,0,15,16,0,0,0,2707,16,13,0,0,-1,8|1|3
64,2451,0,3,16,0,0,0,484,16,3,0,0,-1,4|6|5
65,2461,0,15,15,0,0,0,511,15,15,0,0,-1,3|9|2
66,2470,0,2,9,0,0,0,28,9,2,0,33,7,1|9|3
67,2513,0,5,14,0,0,0,567,14,5,1,59,8,6|10|6
68,2593,0,1,4,0,0,0,4,4,1,0,120,3,6|10|8
69,2620,0,6,16,0,0,0,1902,16,6,2,36,10,4|3|6
70,2706,0,1,15,0,0,0,0,0,0,0,0,-1,4|4|9
71,2752,0,2,14,0,0,0,17,14,2,0,0,-1,7|3|6
72,2799,0,14,16,0,0,0,0,0,0,0,0,-1,6|2|1
73,2874,0,6,14,1,14,1,1458,14,6,0,0,-1,6|10|6
74,2965,0,3,8,0,0,0,354,8,3,1,1757,5,5|6|8
75,2988,0,2,16,7,15,1,105,16,2,5,2,14,9|8|3
76,2993,0,16,16,13,16,10,1632,16,16,0,0,-1,5|4|8
77,2997,0,14,16,0,0,0,1236,16,14,1,13,1,5|7|10
78,3007,0,1,8,0,0,0,0,0,0,4,8,7,2|10|1
79,3093,0,1,16,0,0,0,0,0,0,4,11,15,6|9|8
80,3122,0,4,14,0,0,0,539,14,4,0,0,10,2|7|7
81,3214,0,16,16,13,14,9,1391,16,16,0,0,-1,8|6|9
82,3227,0,1,9,0,0,0,0,0,0,5,1138,8,7|8|2
83,3247,0,3,16,0,0,0,162,16,3,1,20,13,4|6|1
84,3315,0,1,11,0,0,0,0,0,0,0,25,10,5|10|3
85,3326,0,1,9,0,0,0,1,9,1,0,46,8,7|10|6
86,3446,0,8,16,0,0,0,152,16,7,1,10,1,9|2|9
87,3456,0,1,16,0,0,0,7,16,1,0,8,15,8|5|9
88,3470,0,2,14,0,0,0,183,14,2,0,49,8,1|10|1
89,3482,0,4,16,0,0,0,384,16,4,0,96,9,9|1|10
90,3541,0,6,13,0,0,0,477,13,6,1,19,5,10|6|1
91,3579,0,3,8,0,0,0,14,8,3,0,0,-1,7|5|8
92,3598,0,2,13,1,13,1,7,13,2,0,0,-1,3|10|10
93,3635,0,10,16,0,0,0,308,16,9,2,15,3,5|8|4
94,3654,0,1,16,0,0,0,0,0,0,0,5,15,6|1|9
95,3662,0,2,5,0,0,0,30,5,2,2,41,3,4|10|8
96,3666,0,2,7,0,0,0,16,7,2,0,34,5,2|8|3
97,3675,0,7,16,0,0,0,3343,16,7,0,17,9,5|8|10
98,3678,0,11,15,2,11,1,354,13,9,0,0,-1,5|10|7
99,3684,0,1,8,0,0,0,0,0,0,3,4047,7,6|5|2
100,3714,0,2,15,0,0,0,9,14,1,0,2,13,10|2|6
101,3758,0,1,13,0,0,0,0,0,0,0,7,12,8|10|7
102,3812,0,16,16,0,0,0,1198,16,16,0,0,-1,6|6|10
103,3814,0,5,14,2,9,1,169,14,4,0,0,-1,3|10|8
104,3852,0,1,9,0,0,0,1,9,1,1,6,8,4|3|10
105,3856,0,4,15,0,0,0,3,15,1,0,0,-1,7|5|1
106,3867,0,1,14,0,0,0,0,0,0,1,70,13,8|7|2
107,3966,0,2,15,1,15,1,23,12,1,0,0,-1,2|7|7
108,3970,0,1,1,0,0,0,0,0,0,1,2,0,2|3|1
109,3973,0,1,12,0,0,0,0,0,0,1,1478,11,4|7|4
110,4008,0,1,11,0,0,0,8,11,1,2,4,10,7|8|1
111,4024,0,1,9,0,0,0,0,0,0,5,61,8,4|3|1
112,4050,0,2,14,0,0,0,88,14,2,0,29,12,4|2|9
113,4155,0,3,16,0,0,0,154,16,3,0,183,13,4|7|1
114,4165,0,14,16,0,0,0,1824,16,13,0,0,-1,9|4|7
115,4183,0,2,15,0,0,0,9,15,2,2,1586,1,3|8|2
116,4203,0,3,13,0,0,0,99,9,2,1,1146,7,10|10|4
117,4250,0,1,9,0,0,0,0,0,0,1,1435,8,1|6|3
118,4288,0,1,10,0,0,0,0,0,0,3,83,9,8|2|4
119,4295,0,13,16,0,0,0,2992,16,13,0,0,-1,2|8|3
120,4326,0,1,16,0,0,0,17,16,1,0,89,15,1|2|5
121,4431,0,2,16,0,0,0,4,15,1,2,124,14,8|1|6
122,4436,0,10,16,0,0,0,2466,16,10,0,8,6,7|4|9
123,4454,0,1,12,0,0,0,0,0,0,1,0,11,1|3|6
124,4458,0,3,13,0,0,0,124,13,3,0,0,-1,8|3|10
125,4495,0,4,16,0,0,0,122,16,4,0,182,12,10|6|9
126,4496,0,4,16,1,13,1,206,16,4,2,17,12,2|10|4
127,4532,0,1,10,0,0,0,0,0,0,1,567,9,5|5|2
128,4549,0,5,8,0,0,0,62,8,5,0,6,1,2|10|9
129,4583,0,1,10,0,0,0,0,0,0,3,1,9,7|7|2
130,4596,0,1,11,0,0,0,0,0,0,1,70,10,2|8|2
131,4636,0,1,11,0,0,0,97,11,1,0,159,10,3|5|9
132,4644,0,1,15,0,0,0,0,0,0,0,136,14,7|9|8
133,4707,0,5,15,0,0,0,369,15,5,0,0,-1,2|2|8
134,4737,0,3,15,10,11,2,13,15,2,2,441,9,3|6|9
135,4753,0,8,16,0,0,0,889,16,8,0,9,7,10|9|8
136,4757,0,2,16,0,0,0,149,16,2,0,70,14,2|10|1
137,4764,0,5,14,0,0,0,109,14,4,1,26,6,2|6|2
138,4766,0,5,16,0,0,0,530,12,4,2,0,4,10|2|8
139,4827,0,14,16,0,0,0,1725,16,14,0,22,2,4|5|4
140,4949,0,2,5,0,0,0,14,5,1,1,1089,3,9|8|3
141,4962,0,8,16,0,0,0,869,16,8,1,73,8,7|8|4
142,5027,0,2,14,0,0,0,245,14,2,1,63,12,6|9|10
143,5050,0,2,13,0,0,0,61,13,2,2,64,11,10|4|3
144,5125,0,1,16,0,0,0,66,16,1,0,543,15,8|5|3
145,5133,0,1,16,0,0,0,38,16,1,0,4,15,1|4|7
146,5161,0,10,13,0,0,0,859,13,9,0,97,1,6|6|10
147,5173,0,1,3,0,0,0,1,3,1,0,0,-1,2|10|3
148,5176,0,1,9,0,0,0,61,9,1,2,2120,8,5|6|8
149,5289,0,3,16,0,0,0,241,16,3,0,185,13,2|3|4
150,5292,0,12,16,0,0,0,715,16,11,0,0,-1,10|5|10
151,5311,0,9,15,0,0,0,531,15,9,0,255,4,2|3|3
152,5316,0,1,8,0,0,0,0,0,0,0,7,7,1|4|9
153,5320,0,13,16,1,9,1,2286,16,13,0,506,3,3|6|6
154,5337,0,1,8,0,0,0,1,8,1,0,13,7,2|7|9
155,5357,0,2,15,0,0,0,65,15,2,0,54,13,3|9|10
156,5362,0,4,16,0,0,0,486,16,4,0,109,12,6|4|3
157,5380,0,4,16,4,13,1,342,16,4,1,1271,12,3|8|2
158,5411,0,8,16,0,0,0,691,16,7,0,14,5,2|7|10
159,5477,0,5,15,0,0,0,67,15,4,1,5,10,1|9|10
160,5493,0,3,16,1,15,1,337,16,3,2,37,13,2|1|5
161,5510,0,2,14,0,0,0,17,14,2,5,3510,10,6|9|6
162,5519,0,2,3,0,0,0,61,3,2,2,8,1,9|10|8
163,5524,0,1,16,1,16,1,105,16,1,2,310,15,2|2|5
164,5525,0,2,15,0,0,0,126,15,2,0,6,13,2|1|1
165,5555,0,1,9,1,9,1,9,9,1,1,3,8,1|8|6
166,5574,0,1,1,0,0,0,3,1,1,0,0,-1,3|5|4
167,5648,0,2,3,0,0,0,26,2,1,0,104,1,4|4|6
168,5763,0,16,16,0,0,0,272,16,16,0,0,-1,8|7|10
169,5773,0,1,8,0,0,0,51,8,1,1,42,7,4|7|10
170,5920,0,9,16,13,14,5,1452,16,9,1,1185,7,1|5|5
171,6006,0,2,8,0,0,0,17,8,2,0,0,-1,9|4|10
172,6134,0,1,5,0,0,0,3,5,1,1,369,4,3|2|4
173,6165,0,1,13,0,0,0,4,13,1,1,46,12,8|3|7
174,6213,0,1,2,0,0,0,26,2,1,0,29,1,6|1|4
175,6234,0,3,16,0,0,0,296,16,3,0,2,10,7|6|7
176,6272,0,2,16,1,16,1,754,16,2,2,62,14,1|6|10
177,6274,0,2,16,0,0,0,417,16,2,1,13,14,3|1|1
178,6276,0,5,16,3,15,2,173,16,5,2,4026,11,6|9|8
179,6337,0,1,3,0,0,0,0,0,0,4,27,2,6|6|4
180,6416,0,1,2,0,0,0,0,0,0,1,72,1,4|9|7
181,6442,0,1,6,0,0,0,63,6,1,0,0,5,1|7|2
182,6478,0,16,16,0,0,0,2384,16,16,0,0,-1,8|5|3
183,6522,0,1,11,0,0,0,161,11,1,0,24,10,8|4|7
184,6616,0,3,10,0,0,0,1,1,1,0,0,-1,3|8|2
185,6633,0,1,16,0,0,0,93,16,1,0,44,15,7|4|7
186,6687,0,2,15,0,0,0,45,14,1,0,4,13,4|9|10
187,6694,0,5,15,0,0,0,176,15,5,0,0,-1,8|4|7
188,6705,0,6,16,0,0,0,406,16,6,0,3,10,7|4|1
189,6749,0,1,5,0,0,0,1,5,1,0,1893,4,5|9|8
190,6784,0,2,2,0,0,0,16,2,2,0,0,-1,1|7|6
191,6909,0,3,16,0,0,0,494,16,3,1,82,13,2|1|6
192,6965,0,1,13,0,0,0,1,13,1,0,7,12,2|5|3
193,6969,0,1,16,1,16,1,43,16,1,0,50,15,2|1|4
194,6991,0,5,14,0,0,0,925,14,4,1,385,7,10|3|8
195,6994,0,1,11,0,0,0,0,0,0,7,749,10,6|6|5
196,7063,0,12,16,1,13,1,664,16,12,0,9,4,8|9|3
197,7129,0,1,3,3,3,1,14,3,1,4,2,2,8|1|8
198,7289,0,7,13,0,0,0,363,13,7,0,0,-1,8|9|9
199,7293,0,2,14,0,0,0,4,14,1,1,230,12,1|3|4
200,7309,0,2,4,0,0,0,20,2,1,1,19,1,8|6|3
201,7313,0,5,8,0,0,0,300,8,4,0,0,-1,5|10|2
202,7333,0,1,4,0,0,0,6,4,1,0,0,-1,9|8|6
203,7377,0,1,9,0,0,0,5,9,1,0,0,-1,8|9|7
204,7415,0,1,5,0,0,0,5,5,1,2,7,4,8|2|1
205,7441,0,6,8,0,0,0,1063,3,3,0,0,-1,9|6|8
206,7452,0,2,8,4,8,1,393,8,2,0,10,6,9|3|3
207,7491,0,1,14,0,0,0,427,14,1,1,280,13,3|2|5
208,7505,0,9,16,0,0,0,359,14,8,0,0,-1,7|10|5
209,7573,0,6,15,0,0,0,1127,15,6,1,751,6,6|3|4
210,7580,0,3,15,2,13,1,526,15,3,0,6,12,4|9|10
211,7593,0,4,16,0,0,0,219,16,2,0,0,-1,1|8|8
212,7675,0,1,9,0,0,0,6,9,1,0,287,8,1|10|10
213,7746,0,9,16,0,0,0,885,16,9,0,0,-1,8|1|2
214,7845,0,1,12,0,0,0,15,12,1,0,0,-1,3|5|7
215,7877,0,1,8,0,0,0,103,8,1,0,222,7,4|8|9
216,7881,0,1,10,0,0,0,0,0,0,3,1,9,2|4|4
217,7936,0,12,13,0,0,0,1015,13,11,0,0,-1,9|3|2
218,7946,0,5,16,0,0,0,734,16,3,0,179,3,1|4|10
219,7985,0,4,15,0,0,0,190,15,4,0,0,-1,7|7|3
220,8019,0,5,16,1,12,1,124,16,5,0,8,11,4|3|8
221,8073,0,1,13,0,0,0,0,0,0,1,346,12,8|3|7
222,8162,0,8,10,1,6,1,39,6,3,0,0,-1,1|9|8
223,8234,0,7,14,0,0,0,282,14,7,0,0,-1,7|9|8
224,8238,0,2,8,0,0,0,426,8,2,0,45,3,6|1|3
225,8247,0,16,16,4,11,3,1734,16,16,0,0,-1,8|1|1
226,8369,0,8,16,0,0,0,2360,16,8,0,75,8,4|5|3
227,8550,0,16,16,1,15,1,692,16,16,0,0,-1,3|6|4
228,8561,0,2,14,0,0,0,60,14,2,0,9,10,6|5|6
229,8629,0,2,16,0,0,0,77,16,2,2,4,12,1|1|3
230,8709,0,3,6,2,5,2,347,6,3,1,70,3,5|4|5
231,8762,0,1,16,0,0,0,8,16,1,1,1416,15,2|6|4
232,8784,0,3,5,0,0,0,222,5,3,0,19,2,2|5|5
233,8817,0,5,10,15,7,4,555,10,5,4,2,3,2|3|6
234,8822,0,1,15,1,15,1,39,15,1,0,14,14,2|9|10
235,8851,0,1,16,0,0,0,5,16,1,0,20,15,9|9|8
236,8968,0,3,16,0,0,0,76,16,2,0,21,5,5|3|10
237,8998,0,1,14,0,0,0,13,14,1,1,402,13,10|1|2
238,9014,0,4,15,0,0,0,189,15,4,0,0,-1,8|9|4
239,9059,0,4,9,0,0,0,55,9,4,0,0,-1,9|2|3
240,9077,0,14,16,2,8,2,902,16,13,0,0,-1,10|6|3
241,9105,0,4,12,0,0,0,57,12,4,0,0,-1,6|3|2
242,9136,0,1,10,0,0,0,0,0,0,3,1,9,9|2|2
243,9176,0,4,16,1,10,1,10,10,1,5,257,9,5|7|8
244,9185,0,4,16,0,0,0,211,16,4,0,36,12,9|8|3
245,9264,0,8,15,1,6,1,457,15,8,0,29,5,7|1|2
246,9265,0,1,7,0,0,0,23,7,1,1,9,6,7|4|9
247,9290,0,2,15,0,0,0,92,15,2,2,13,9,1|9|2
248,9321,0,13,16,0,0,0,2853,16,13,2,7,3,6|8|7
249,9338,0,4,15,1,12,1,88,15,4,0,18,3,3|9|7
250,9375,0,2,5,1,1,1,0,0,0,0,0,-1,3|3|8
251,9381,0,1,10,0,0,0,0,0,0,3,1,9,1|5|5
252,9400,0,7,13,0,0,0,1258,13,7,0,91,0,9|2|6
253,9473,0,1,8,0,0,0,0,0,0,0,0,-1,9|7|4
254,9498,0,7,15,0,0,0,52,12,6,0,0,-1,6|10|10
255,9510,0,1,3,1,3,1,8,3,1,2,29,2,10|6|4
256,9513,0,16,16,0,0,0,3791,16,16,0,0,-1,8|10|2
257,9514,0,1,1,0,0,0,92,1,1,0,0,-1,9|2|8
258,9527,0,9,14,0,0,0,676,14,9,0,76,5,10|2|1
259,9532,0,2,6,0,0,0,58,6,2,2,0,4,5|5|5
260,9538,0,3,12,2,12,1,188,12,3,0,13,9,5|1|5
261,9553,0,13,16,17,10,5,6022,16,13,0,21,3,8|4|7
262,9554,0,1,6,0,0,0,18,6,1,3,10,5,4|4|4
263,9605,0,2,16,0,0,0,337,16,2,0,64,14,9|9|10
264,9620,0,1,5,1,5,1,63,5,1,1,17,4,2|1|1
265,9623,0,3,13,0,0,0,105,13,3,2,48,10,4|8|7
266,9630,0,1,15,0,0,0,110,15,1,1,173,14,7|9|3
267,9723,0,1,8,0,0,0,4,8,1,1,18,7,2|6|7
268,9734,0,2,5,0,0,0,375,5,2,0,0,-1,4|5|2
269,9743,0,6,16,0,0,0,177,16,5,1,238,9,9|9|9
270,9747,0,2,16,0,0,0,44,16,2,0,23,14,4|1|7
271,9788,0,16,16,1,3,1,1128,16,16,0,0,-1,2|8|2
272,9809,0,2,6,0,0,0,1,6,1,0,0,-1,2|5|5
273,9816,0,15,16,0,0,0,122,14,13,0,0,-1,6|8|7
274,9851,0,2,8,0,0,0,0,0,0,2,993,6,10|5|10
275,9923,0,2,16,0,0,0,4,16,2,0,44,14,2|4|3
276,9924,0,10,14,0,0,0,130,14,8,0,304,0,9|6|3
277,9928,0,1,16,0,0,0,6,16,1,0,689,15,10|8|6
278,10050,0,4,15,0,0,0,285,15,4,0,2,11,1|2|8
279,10057,0,3,15,0,0,0,122,15,3,1,57,11,9|1|1
280,10062,0,4,14,0,0,0,130,14,4,0,6,10,8|4|4
281,10079,0,3,9,0,0,0,67,9,3,0,0,-1,1|4|10
282,10106,0,1,9,1,9,1,34,9,1,1,10,8,3|1|4
283,10180,0,1,13,0,0,0,0,0,0,3,238,12,6|10|10
284,10191,0,2,14,0,0,0,111,14,2,1,1091,12,5|9|5
285,10195,0,5,16,0,0,0,933,16,5,0,39,7,2|8|8
286,10197,0,1,10,0,0,0,0,0,0,3,1,9,3|10|3
287,10204,0,8,16,0,0,0,1286,16,8,0,333,7,6|9|3
288,10260,0,1,1,0,0,0,12,1,1,0,120,0,9|7|1
289,10278,0,6,16,0,0,0,57,16,4,0,0,-1,3|1|9
290,10358,0,1,13,0,0,0,7,13,1,0,120,12,7|5|10
291,10385,0,1,4,0,0,0,1,4,1,0,5,3,10|8|6
292,10399,0,4,14,0,0,0,171,14,4,1,260,8,1|9|3
293,10481,0,1,11,0,0,0,1,11,1,0,8,10,8|5|5
294,10578,0,2,2,1,2,1,199,2,2,1,26,0,2|7|5
295,10598,0,1,16,0,0,0,4,16,1,2,4,15,3|8|5
296,10600,0,1,15,0,0,0,0,0,0,6,1116,14,10|5|3
297,10647,0,3,10,0,0,0,10,10,3,0,0,-1,8|7|7
298,10659,0,1,15,1,15,1,2,15,1,8,239,14,6|4|1
299,10666,0,8,16,0,0,0,127,16,6,0,105,4,10|4|6
300,10667,0,1,8,0,0,0,100,8,1,2,594,7,3|6|1
301,10701,0,3,11,1,11,1,0,0,0,2,25382,7,10|7|8
302,10703,0,1,12,0,0,0,7,12,1,0,235,11,5|7|6
303,10729,0,1,5,0,0,0,0,0,0,2,8,4,1|5|3
304,10736,0,7,16,0,0,0,819,16,7,1,46,8,9|8|7
305,10776,0,2,12,0,0,0,97,12,2,0,0,-1,1|5|10
306,10788,0,1,4,0,0,0,11,4,1,0,627,3,2|2|3
307,10807,0,14,16,3,14,2,1569,16,13,0,8,2,10|10|4
308,10868,0,1,5,0,0,0,52,5,1,6,961,4,1|3|10
309,10892,0,12,15,0,0,0,1055,15,11,0,652,2,2|9|10
310,10945,0,6,15,0,0,0,358,15,6,1,477,5,5|7|3
311,10946,0,1,12,0,0,0,15,12,1,1,14,11,6|6|2
312,10953,0,1,14,0,0,0,51,14,1,1,2003,13,3|10|5
313,10964,0,6,16,3,4,2,49,16,5,0,0,-1,6|5|2
314,10976,0,3,16,0,0,0,217,16,3,2,2,12,5|5|4
315,11004,0,16,16,0,0,0,3486,16,16,0,0,-1,3|7|2
316,11020,0,5,11,0,0,0,188,9,3,0,14,6,6|3|3
317,11076,0,2,14,0,0,0,10,14,2,0,0,-1,5|6|10
318,11077,0,8,16,1,16,1,850,16,8,0,62,7,8|8|5
319,11099,0,1,12,0,0,0,0,0,0,5,1135,11,2|10|9
320,11144,0,14,16,0,0,0,3856,16,14,0,10,1,2|10|7
321,11185,0,4,8,0,0,0,188,8,4,1,471,4,8|10|3
322,11281,0,5,9,0,0,0,393,9,5,0,368,4,8|4|8
323,11282,0,1,14,0,0,0,0,0,0,2,3,13,2|4|6
324,11335,0,1,1,0,0,0,43,1,1,0,0,-1,6|6|9
325,11388,0,11,16,1,13,1,1419,16,11,2,10,5,4|2|4
326,11397,0,7,16,0,0,0,179,16,5,0,5,1,2|9|1
327,11424,0,1,2,0,0,0,0,0,0,1,167,1,3|4|7
328,11509,0,2,10,0,0,0,38,10,2,0,0,-1,2|10|5
329,11518,0,1,16,0,0,0,158,16,1,0,267,15,6|7|10
330,11520,0,5,16,0,0,0,55,6,3,0,0,-1,9|7|2
331,11561,0,1,9,0,0,0,0,0,0,2,2,8,6|3|3
332,11585,0,1,16,0,0,0,77,16,1,0,82,15,8|6|8
333,11590,0,2,16,0,0,0,174,16,2,0,15,13,3|4|3
334,11597,0,1,7,0,0,0,66,7,1,0,0,-1,6|2|6
335,11613,0,1,7,0,0,0,27,7,1,1,41,6,3|3|9
336,11663,0,11,16,0,0,0,633,16,11,0,6898,4,5|2|3
337,11672,0,10,14,0,0,0,1091,14,9,0,0,-1,8|1|9
338,11680,0,8,16,0,0,0,210,16,7,0,0,-1,2|8|7
339,11706,0,6,15,0,0,0,70,15,4,2,15,7,1|4|5
340,11712,0,1,13,2,13,1,3,13,1,1,549,12,2|2|3
341,11725,0,6,14,0,0,0,110,14,6,0,87,4,4|2|8
342,11739,0,5,14,0,0,0,2,7,1,0,0,-1,1|7|5
343,11755,0,2,2,0,0,0,18,2,2,2,7,0,10|6|2
344,11761,0,5,16,0,0,0,169,16,5,0,0,-1,10|6|4
345,11780,0,11,16,4,9,1,954,16,10,1,295,3,4|7|8
346,11782,0,5,16,0,0,0,152,16,5,0,0,5,9|5|8
347,11823,0,4,15,0,0,0,199,15,3,0,0,-1,9|4|8
348,11861,0,3,13,0,0,0,109,13,3,1,151,6,3|4|7
349,11877,0,1,6,0,0,0,1,6,1,1,1072,5,5|8|7
350,11892,0,12,16,0,0,0,1229,16,12,0,0,-1,3|5|1
351,11994,0,1,10,0,0,0,0,0,0,3,1,9,6|9|9
352,12011,0,1,6,0,0,0,0,0,0,1,116,5,1|2|4
353,12017,0,1,4,0,0,0,9,4,1,0,0,-1,8|9|3
354,12127,0,7,9,0,0,0,332,9,7,0,0,-1,1|9|10
355,12162,0,1,16,0,0,0,0,0,0,1,1040,15,9|5|10
356,12238,0,2,15,0,0,0,84,15,2,1,24,12,5|7|8
357,12353,0,6,16,63,16,6,3889,16,6,0,177,10,10|7|7
358,12354,0,8,16,3,15,2,742,16,8,0,0,-1,5|10|1
359,12433,0,7,10,0,0,0,28,9,5,0,0,-1,3|6|1
360,12438,0,5,14,1,14,1,672,14,5,0,292,1,3|7|7
361,12506,0,4,7,0,0,0,357,7,4,1,21,3,2|6|2
362,12533,0,1,5,0,0,0,0,0,0,2,75438,4,8|5|9
363,12633,0,1,4,0,0,0,4,4,1,1,91,3,10|7|1
364,12642,0,9,15,0,0,0,1547,15,9,0,0,-1,2|3|9
365,12669,0,1,11,0,0,0,46,11,1,5,422,10,2|9|5
366,12680,0,2,16,0,0,0,1,14,1,0,15,13,4|6|8
367,12697,0,16,16,1,7,1,2163,16,16,0,0,-1,1|8|5
368,12708,0,1,6,0,0,0,0,0,0,0,8,5,10|10|3
369,12750,0,1,2,0,0,0,22,2,1,1,4495,1,9|2|4
370,12776,0,1,12,0,0,0,0,0,0,0,10,11,10|3|5
371,12829,0,8,15,1,7,1,145,12,7,0,0,5,5|10|6
372,12833,0,1,7,0,0,0,3,7,1,6,694,6,8|1|6
373,12874,0,7,16,2,12,1,394,14,5,0,17,9,10|10|7
374,12886,0,14,16,0,0,0,1389,16,12,1,75,0,6|1|8
375,12929,0,1,8,0,0,0,45,8,1,0,0,-1,4|3|7
376,12967,0,2,15,0,0,0,10,15,2,1,353,7,1|8|4
377,13094,0,2,6,0,0,0,45,6,2,1,41,4,5|8|5
378,13149,0,1,10,0,0,0,0,0,0,3,1,9,7|10|6
379,13204,0,1,6,0,0,0,0,0,0,2,18870,5,10|10|5
380,13206,0,3,12,1,11,1,28,12,3,1,27,9,3|10|8
381,13224,0,4,14,4,14,3,317,14,4,0,0,-1,1|9|7
382,13259,0,1,16,0,0,0,0,0,0,0,2,15,3|7|3
383,13279,0,16,16,0,0,0,0,0,0,0,0,-1,3|6|8
384,13362,0,14,16,0,0,0,1346,16,14,2,263,0,7|10|9
385,13368,0,4,16,0,0,0,273,16,4,0,157,6,7|8|3
386,13369,0,4,16,0,0,0,371,16,4,0,1175,12,6|10|4
387,13398,0,1,11,0,0,0,282,11,1,0,8,10,3|8|2
388,13442,0,3,11,0,0,0,10,11,3,0,3,5,8|6|10
389,13489,0,1,16,0,0,0,141,16,1,0,4,15,9|10|10
390,13493,0,9,16,0,0,0,2965,16,9,0,94,7,1|9|7
